,Area,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989
56,Ecuador,5074.0,4754.0,4024.0,3688.0,5340.0,7954.0,7204.0,22826.0,51450.0,35765.0,45436.0,20500.0,3905.7999999999997,91902.17,89395.66,55172.19,23857.31,42316.14,46168.42,28990.05,94486.79,52441.35,34362.79,19212.05,67147.88,89129.32,78479.2,75616.0,74816.4,68162.6,68162.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Egypt,37406.0,23368.0,17110.0,11260.0,8566.01,8781.99,8998.0,9214.01,9429.99,9646.0,9862.01,10077.99,10294.0,10510.01,10725.99,10942.0,19562.0,18210.0,19054.0,18026.0,23180.0,25890.0,27982.0,27306.0,22726.0,16087.42,16828.050000000003,19976.03,22704.98,22704.98,22704.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,El Salvador,5048.0,8192.0,7881.54,7571.08,7260.62,6950.17,6639.7,6329.25,6018.780000000001,5708.3099999999995,5397.86,5087.39,4776.94,4466.48,4156.02,5683.099999999999,6676.639999999999,5751.7300000000005,11586.07,9874.31,10650.1,9550.93,7607.8099999999995,17842.5,16796.07,6058.46,6037.4,14302.060000000001,14234.0,12166.94,15141.449999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Equatorial Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Eritrea,0.0,0.0,0.0,8.88,8.88,8.88,13.32,92.76,58.83,44.56,49.92,82.75999999999999,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Estonia,0.0,0.0,1358.0,494.0,503.0,443.0,378.0,400.0,390.0,374.0,630.0,658.0,973.0,946.0,1024.0,1139.0,1316.0,1337.0,1587.0,1186.0,1521.0,1344.0,1615.0,1643.0,1696.0,1188.0,1424.0,1691.2,1599.47,2138.04,1704.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Eswatini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Ethiopia,0.0,0.0,0.0,484.0,484.0,726.0,1149.0,766.0,1149.0,985.0,1805.0,1889.0,1645.34,2030.7,2416.06,2801.4,5206.2,5187.8,4541.2,7398.4,8256.2,8256.2,8256.2,8256.2,8256.2,8256.2,8256.2,8256.2,8256.2,8256.2,8256.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Ethiopia PDR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Faroe Islands,37.87,42.54,41.72,40.75,40.85,40.769999999999996,41.18,42.05,40.85,40.230000000000004,39.44,39.16,39.04,38.78,38.06,38.78,38.480000000000004,38.55,39.07,38.79,38.959999999999994,39.55,39.89,39.900000000000006,40.14,39.989999999999995,43.129999999999995,47.84,46.67,47.45,50.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Fiji,305.92,1407.1,279.51,329.88,380.25,430.63,480.99,531.37,581.74,632.12,682.49,732.86,783.23,833.61,883.98,934.36,984.72,1035.1,1085.47,1419.3899999999999,1379.93,1420.21,1611.0700000000002,1538.15,2026.24,1435.08,1628.02,1458.19,2458.5699999999997,2458.5699999999997,2458.5699999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,Finland,10350.16,9140.08,9426.34,9375.76,9124.3,5698.52,5806.24,7184.3,9200.119999999999,9431.28,8301.27,9495.17,11017.77,11071.27,10967.98,11276.53,12070.57,9535.609999999999,9155.99,11215.939999999999,9301.18,9728.300000000001,10008.92,10319.13,8873.46,9838.24,8753.5,8486.0,9634.0,7958.0,9826.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,France,195402.0,206868.0,170498.0,183906.0,179030.0,246868.0,288059.0,219584.0,215506.0,229390.0,282538.0,288128.0,239334.0,215111.0,217935.0,224166.0,204389.0,220338.0,157154.0,127352.0,123806.0,178931.19,185653.28,194733.48,219607.2,195021.74,210561.74000000002,205732.7,249828.56000000003,160450.91999999998,192322.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,French Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,French Polynesia,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,121.1,88.67,138.67,160.76,131.93,141.57,158.47,134.83,80.86,126.57000000000001,84.13000000000001,73.82,104.47,95.04,75.0,53.0,79.0,76.5,88.10000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Gabon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Gambia,68.0,68.0,102.0,60.12,6.0600000000000005,24.119999999999997,24.93,149.46,282.32,415.16,548.0,474.0,500.0,690.0,1118.0,1626.0,4122.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Georgia,0.0,0.0,6162.2,6162.2,6162.2,6162.2,6162.2,6162.2,6162.2,6162.2,6162.2,6162.2,6162.2,6162.2,6162.2,6162.2,6162.2,6162.2,6162.2,6162.2,6162.2,6162.2,6162.2,6162.2,6162.2,2701.9700000000003,2962.06,3476.38,4474.52,5131.88,5726.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Germany,91315.0,93054.0,84957.0,72535.0,76651.0,87434.0,91625.0,88064.0,96265.0,87205.0,98327.58,91458.54000000001,94864.09,97623.29000000001,95345.22,99681.49,105319.01,111212.55,118438.52,106341.47,110259.51999999999,117189.98000000001,121452.3,117028.3,123561.34999999999,126400.69,136386.0,141193.0,132372.0,133278.0,141087.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Ghana,131.6,131.6,131.6,131.6,131.6,197.4,4726.5,1504.0,893.3399999999999,338.39,244.82999999999998,246.0,236.36,220.28,4603.02,1179.06,1779.0900000000001,4886.09,718.9300000000001,772.32,2778.45,4784.58,6790.72,8796.84,10802.98,17768.78,18573.88,19379.0,19379.0,19379.0,19379.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Greece,14840.0,14840.0,15738.0,17652.0,18603.0,19467.0,21268.0,26716.0,21404.0,19270.0,21254.0,21450.0,25507.32,24712.64,26289.96,27917.28,20315.6,19665.4,14452.300000000001,9608.5,15231.599999999999,23203.8,22515.3,22840.61,26746.420000000002,25377.97,25893.0,19807.0,26862.0,26776.0,24984.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Guadeloupe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Guatemala,24008.66,24008.66,24008.66,24008.66,24008.66,24008.66,35967.99,22854.969999999998,21701.28,20547.59,19393.870000000003,20089.24,20784.61,32219.969999999998,35871.76,40499.66,47845.81,68636.51000000001,54272.009999999995,39830.1,44694.75,47999.82,57541.6,58282.3,22877.84,20080.81,22888.98,22604.24,23683.41,23683.41,23683.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Guinea,160.0,160.0,240.0,63.0,117.0,457.0,471.0,471.22,362.91,411.61,460.3,508.99,557.69,606.39,655.06,703.75,752.4300000000001,801.1400000000001,849.8199999999999,1347.78,1112.49,1326.45,1540.42,2631.57,1201.95,564.6,491.88,618.9,325.5,331.5,221.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Guinea-Bissau,96.0,114.0,12.0,75.0,42.0,34.0,26.009999999999998,18.0,10.01,3.0,83.0,246.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Guyana,579.8,579.8,579.8,579.8,579.8,579.8,579.8,579.8,579.8,579.8,579.8,579.8,579.8,579.8,869.7,812.34,1029.36,739.5,702.81,793.4100000000001,635.49,1202.28,1283.19,1076.16,718.08,718.72,719.36,719.98,720.62,721.26,1374.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Haiti,51.42,56.58,34.56,20.88,25.74,36.96,43.32,55.05,71.34,78.96000000000001,83.55,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Honduras,15810.22,12170.560000000001,20077.76,13536.0,10910.72,15600.0,12928.0,13960.0,6990.0,4774.0,8752.0,2282.0,3544.59,4807.21,6069.8099999999995,7332.43,12155.53,15003.59,14543.06,12450.24,16524.58,17908.63,20065.739999999998,14564.77,15208.09,16227.0,15058.250000000002,16306.46,17565.210000000003,16428.78,16428.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Hungary,38045.0,24085.0,17253.0,30538.0,28629.0,23068.0,20764.0,13233.0,15694.0,13629.0,12347.0,16234.0,16463.0,17451.0,19881.0,19352.0,23046.0,22356.0,24168.0,22288.0,20599.0,16946.52,16282.34,15489.0,18022.0,18974.399999999998,19526.0,19520.0,17078.0,15652.0,17378.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Iceland,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,9.61,12.52,14.200000000000001,8.0,8.0,12.0,10.0,10.0,15.959999999999999,17.07,13.08,8.190000000000001,10.290000000000001,9.42,7.23,11.61,11.870000000000001,8.0,6.0,6.0,2.95,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,India,224972.0,216360.0,212330.0,197321.0,182005.0,178550.0,164458.0,154697.0,147059.0,137682.0,89915.04,87440.08,84965.12,123712.24,105304.0,105992.0,111430.0,81881.98,43314.97,86070.9,120196.63,111080.01,105959.99,91240.0,112535.33,113440.24,117268.87000000001,126811.56,119339.86,123403.8,123403.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Indonesia,4864.0,6518.0,1650.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Iran (Islamic Republic of),25532.0,37047.0,30847.0,28320.0,27687.0,26232.0,15990.0,12695.75,14727.48,16759.24,18790.96,18015.6,19184.32,20258.94,20030.62,15615.28,16506.96,11845.75,6033.78,8099.08,8763.18,17414.97,27714.530000000002,24246.41,13219.8,13451.14,35025.630000000005,13743.46,11488.84,9954.86,11711.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Iraq,1384.0,1384.0,1384.0,1384.0,2076.0,2448.0,1848.0,2544.0,2265.0,1524.0,1644.0,1674.94,1757.36,1707.29,1657.24,1746.02,1648.28,2125.22,1913.04,1700.85,1488.67,1276.47,1064.3,852.1,792.01,393.5,302.93,429.57,567.98,567.98,567.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Ireland,4028.0,4028.0,4028.0,4028.0,5926.0,6342.0,4648.0,6476.0,6606.0,5661.0,5693.79,6847.09,7596.81,8004.67,8736.56,7700.67,8158.92,9086.06,8159.51,6725.3,7333.599999999999,10803.9,8532.3,8592.4,8770.66,6248.4,7490.0,8234.0,7768.01,8719.42,5928.929999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Israel,4982.0,4982.0,4982.0,4982.0,4982.0,4982.0,4982.0,4982.0,4982.0,5950.04,6918.08,7886.110000000001,8854.14,9822.19,10790.22,11758.26,12726.28,13694.33,21601.690000000002,18074.0,18484.0,16433.8,16152.6,16037.9,17465.0,17733.0,16935.0,19062.0,20124.0,19428.0,13966.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Italy,201192.8,177833.2,176455.2,178564.4,162435.2,168306.0,149234.4,169598.0,244699.0,236532.0,229897.0,219809.0,274525.0,249518.0,243099.0,245882.0,215920.0,234552.0,233256.0,214823.0,208055.0,205815.0,180097.0,161177.0,173720.0,183972.0,174373.0,165378.0,158058.0,141546.0,165512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Jamaica,2434.88,2434.88,2434.88,2434.88,2434.88,2517.98,2632.22,1241.4,2189.68,2665.85,2758.44,2983.5,2745.26,2881.01,2710.23,2746.45,2487.16,2577.24,2573.68,2504.18,2068.36,2217.08,2557.92,2436.95,2277.58,2102.27,2818.2799999999997,3121.25,3522.3,3000.8,3699.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Japan,159642.36,159642.36,159642.36,159642.36,159642.36,159642.36,159642.36,159642.36,159642.36,159642.36,238882.46,235488.1,210152.28,203001.44,193597.66,191026.44,195328.52,183110.74,175727.9,182387.5,166197.6,154880.2,163593.3,157944.1,160169.5,162041.74,152563.0,156284.0,156536.0,155425.0,103940.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Jordan,2170.0,2738.0,4041.0,2293.0,1547.0,2147.0,2618.0,2520.0,2333.0,1486.0,1585.0,3055.07,3135.81,2641.82,1474.12,3472.9900000000002,2284.86,2702.22,2531.4,2179.0,1865.6,2223.8,1416.0,2020.0,1438.0,1332.0,2056.0,2582.8,1350.0,1350.0,1350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Kazakhstan,0.0,0.0,34364.0,34364.0,47629.0,36461.0,37262.0,23751.0,12832.28,9440.56,6048.84,6014.52,6723.68,7213.1,7605.84,7333.24,7852.54,11151.779999999999,14089.8,17432.28,12567.7,21313.2,17349.16,17476.76,22317.54,21177.8,20744.2,27622.2,26116.0,26204.8,28984.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Kenya,6938.0,6938.0,6938.0,6938.0,6938.0,9214.0,12688.0,10344.0,8228.01,6111.99,5994.0,4734.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Kiribati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Kuwait,28.0,28.0,28.0,28.0,28.0,41.0,54.0,60.0,95.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Kyrgyzstan,0.0,0.0,7003.0,4401.72,3967.45,3533.19,3098.9,2664.62,2230.34,1796.0900000000001,1361.8000000000002,1219.2,1466.4,2605.2,2642.6,2162.2,1592.0,2052.4,1325.6,533.6,700.2,625.8,730.2,682.2,805.2,1032.0,1066.0,1120.0,1216.0,1354.6,1385.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Lao People's Democratic Republic,42.0,42.0,59.0,134.0,71.18,50.39,29.58,13.14,1.98,1.94,3.84,3.58,4.59,5.63,6.63,7.64,12.99,1.32,0.21000000000000002,77.01,3.71,87.6,130.59,377.67,9.0,378.7,350.81,290.21000000000004,374.62,374.62,374.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Latvia,0.0,0.0,2894.0,1393.0,870.0,1057.0,1058.0,974.0,1074.0,653.72,822.32,1067.35,987.11,1362.67,1709.0,2061.97,2120.12,3194.57,2937.6,2496.8,2915.7000000000003,3054.9,3722.12,2500.97,2834.78,3020.25,4731.93,4061.07,3173.98,3301.34,3800.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Lebanon,2442.0,2442.0,2442.0,2442.0,2442.0,2442.0,2442.0,3632.0,3632.0,3632.0,3632.0,3632.0,3632.0,3632.0,3632.0,3632.0,3632.0,3632.0,3632.0,3632.0,3632.0,3632.0,3632.0,3632.0,3632.0,3632.0,3632.0,3632.0,3632.0,3632.0,3632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Lesotho,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6499999999999999,1.09,15.23,105.75,106.86,222.97,231.35999999999999,514.63,807.02,186.76,131.48,138.32999999999998,145.16,255.0,651.46,156.94,56.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Libya,5605.52,5605.52,5605.52,5605.52,5605.52,5605.52,5605.52,5605.52,5605.52,5605.52,5605.52,5605.52,5605.52,5605.52,5605.52,5605.52,3446.58,2349.74,2403.56,3568.04,2088.34,3884.15,3438.54,2992.92,2547.32,2101.7299999999996,1656.1299999999999,1297.94,1575.08,1575.08,1575.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Lithuania,0.0,0.0,3990.0,2755.0,2120.0,2193.0,2913.0,2756.0,2400.0,2054.0,2028.1799999999998,2127.27,1585.2,1694.4,2047.2,2097.0,2394.0,7859.860000000001,7753.35,7713.7,5107.86,5943.52,7346.200000000001,6947.24,6830.3,7255.6,8516.0,7606.0,5566.0,6076.54,7086.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.49,308.49,308.49,308.49,308.49,308.49,308.49,308.49,308.49,308.49,308.49,308.49,308.49,310.38,262.65999999999997,316.18,450.5,383.59000000000003,395.18,400.23,392.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Madagascar,385.23,393.0,303.18,328.23,228.45,219.24,447.03,419.66999999999996,264.65,148.48,376.38,262.77,481.68,412.14,194.68,343.53000000000003,322.90000000000003,281.64,328.34000000000003,402.46,725.67,930.1800000000001,1132.63,1520.76,1360.3700000000001,1204.17,1477.7,1924.69,2101.98,2237.7,2291.2400000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Malawi,343.59,343.59,343.59,343.59,343.59,343.59,343.59,757.1899999999999,624.45,586.85,1005.37,339.8,258.72,177.64,138.98000000000002,886.53,603.79,1555.77,1755.7,2034.65,1686.53,1627.68,2284.9300000000003,4347.48,6890.92,4716.02,4716.02,4716.02,4716.02,4716.02,4716.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,Malaysia,78812.96,78812.96,78812.96,78812.96,78812.96,78812.96,78812.96,78812.96,78812.96,78812.96,78812.96,78812.96,78812.96,78812.96,78812.96,78812.96,118219.44,140605.05000000002,164465.73,157392.57,180584.49,124686.45,149431.4,184331.4,147590.14,189922.91,201863.0,152052.0,132341.0,143033.0,107655.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Maldives,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,132.34,151.92,146.63,298.94,274.2,257.6,212.4,359.09999999999997,301.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Mali,1304.4099999999999,750.37,491.16999999999996,184.66,173.14999999999998,161.64,150.13,138.62,127.11,115.6,104.08999999999999,92.58,81.07,69.56,58.050000000000004,100.21,75.54,57.88,93.13000000000001,40.62,39.879999999999995,34.269999999999996,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Malta,652.96,652.96,652.96,978.44,1340.69,630.93,461.8,774.0899999999999,778.38,415.37,543.73,334.3,226.5,229.47,232.42,235.37,238.34,361.9,242.55,243.78,245.03,246.26999999999998,247.52,248.75,374.77,232.14,214.3,196.44,178.59000000000003,203.9,203.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Martinique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Mauritania,78.18,78.18,78.18,78.18,78.18,78.18,78.18,78.18,78.18,78.18,78.18,117.27000000000001,9.600000000000001,9.66,2107.5,3.3000000000000003,5.1,29.400000000000002,51.66,12.870000000000001,202.77,40.05,79.23,52.82,52.82,52.82,52.82,52.82,52.82,52.82,52.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Mauritius,2617.0,1634.6,1491.2,1347.78,1204.38,1327.76,1251.78,1420.48,1281.56,1233.8,1287.34,1446.46,1540.7,1717.34,1630.04,1689.7,1794.04,1557.96,1750.22,1788.14,1833.04,1774.76,1620.22,1714.82,1687.24,1814.58,1834.08,1060.04,1012.5600000000001,1053.96,926.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Mexico,53249.96,53249.96,53249.96,53249.96,53249.96,53249.96,53249.96,53249.96,53249.96,53249.96,53249.96,46743.4,23071.65,32570.32,37015.36,78343.8,76805.32,101788.68,100309.06,100655.8,104610.26,106439.26,98427.34,95102.3,86057.48,96585.98,94842.66,101603.88,106288.88,97978.4,83362.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
